LocationID,Region,Province,City,Locality,Locality_Type,Elevation (m),decimalLatitude,decimalLongitude,MAT (℃),MAP (mm),Area (ha),EstablishedYear,ScientificName,Family,Genus,SpecificEpithet,TaxonRank,Bird_MigrantStatus,Bird_SurveyTime,SourceID,SourceType,Source,Source_CN
389,Eastern,Shanghai,Shanghai,Shanghai Botanical Garden,Park,7,31.14861111,121.4372222,16.35833342,977,60.59,1976,"Turdus naumanni (Temminck, 1820)",Turdidae,Turdus,naumanni,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
389,Eastern,Shanghai,Shanghai,Shanghai Botanical Garden,Park,7,31.14861111,121.4372222,16.35833342,977,60.59,1976,"Garrulax canorus (Linnaeus, 1758)",Leiothrichidae,Garrulax,canorus,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
389,Eastern,Shanghai,Shanghai,Shanghai Botanical Garden,Park,7,31.14861111,121.4372222,16.35833342,977,60.59,1976,"Paradoxornis webbianus (Gould, 1852)",Paradoxornithidae,Paradoxornis,webbianus,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
389,Eastern,Shanghai,Shanghai,Shanghai Botanical Garden,Park,7,31.14861111,121.4372222,16.35833342,977,60.59,1976,"Zosterops japonicus (Temminck & Schlegel, 1845)",Zosteropidae,Zosterops,japonicus,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
389,Eastern,Shanghai,Shanghai,Shanghai Botanical Garden,Park,7,31.14861111,121.4372222,16.35833342,977,60.59,1976,"Phylloscopus proregulus (Pallas, 1811)",Phylloscopidae,Phylloscopus,proregulus,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
389,Eastern,Shanghai,Shanghai,Shanghai Botanical Garden,Park,7,31.14861111,121.4372222,16.35833342,977,60.59,1976,"Phylloscopus inornatus (Blyth, 1842)",Phylloscopidae,Phylloscopus,inornatus,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
389,Eastern,Shanghai,Shanghai,Shanghai Botanical Garden,Park,7,31.14861111,121.4372222,16.35833342,977,60.59,1976,"Passer montanus (Linnaeus, 1758)",Passeridae,Passer,montanus,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
389,Eastern,Shanghai,Shanghai,Shanghai Botanical Garden,Park,7,31.14861111,121.4372222,16.35833342,977,60.59,1976,"Carduelis sinica (Linnaeus, 1766)",Fringillidae,Carduelis,sinica,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
389,Eastern,Shanghai,Shanghai,Shanghai Botanical Garden,Park,7,31.14861111,121.4372222,16.35833342,977,60.59,1976,"Eophona personata (Temminck & Schlegel, 1848)",Fringillidae,Eophona,personata,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Tachybaptus ruficollis (Pallas, 1764)",Podicipedidae,Tachybaptus,ruficollis,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Egretta garzetta (Linnaeus, 1766)",Ardeidae,Egretta,garzetta,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Ardeola bacchus (Bonaparte, 1855)",Ardeidae,Ardeola,bacchus,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Nycticorax nycticorax (Linnaeus, 1758)",Ardeidae,Nycticorax,nycticorax,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Gallinula chloropus (Linnaeus, 1758)",Rallidae,Gallinula,chloropus,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Stigmatopelia chinensis (Scopoli, 1768)",Columbidae,Stigmatopelia,chinensis,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Alcedo atthis (Linnaeus, 1758)",Alcedinidae,Alcedo,atthis,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Parus major (Linnaeus, 1758)",Paridae,Parus,major,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Hirundo rustica (Linnaeus, 1758)",Laridae,Hirundo,rustica,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Motacilla alba (Linnaeus, 1758)",Motacillidae,Motacilla,alba,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Anthus hodgsoni (Richmond, 1907)",Motacillidae,Anthus,hodgsoni,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Pycnonotus sinensis (Gmelin, 1789)",Pycnonotidae,Pycnonotus,sinensis,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Lanius schach (Linnaeus, 1758)",Laniidae,Lanius,schach,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Acridotheres cristatellus (Linnaeus, 1758)",Sturnidae,Acridotheres,cristatellus,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Sturnus sericeus (Gmelin, 1789)",Sturnidae,Sturnus,sericeus,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Sturnus cineraceus (Temminck, 1835)",Sturnidae,Sturnus,cineraceus,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Pica pica (Linnaeus, 1758)",Corvidae,Pica,pica,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Cyanopica cyanus (Pallas, 1776)",Corvidae,Cyanopica,cyanus,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Tarsiger cyanurus (Pallas, 1773)",Muscicapidae,Tarsiger,cyanurus,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Phoenicurus auroreus (Pallas, 1776)",Muscicapidae,Phoenicurus,auroreus,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Turdus hortulorum (P.L.Sclater, 1863)",Turdidae,Turdus,hortulorum,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Turdus merula (Linnaeus, 1758)",Turdidae,Turdus,merula,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Turdus pallidus (Gmelin, 1789)",Turdidae,Turdus,pallidus,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Turdus naumanni (Temminck, 1820)",Turdidae,Turdus,naumanni,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Paradoxornis webbianus (Gould, 1852)",Paradoxornithidae,Paradoxornis,webbianus,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Phylloscopus proregulus (Pallas, 1811)",Phylloscopidae,Phylloscopus,proregulus,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Phylloscopus inornatus (Blyth, 1842)",Phylloscopidae,Phylloscopus,inornatus,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Passer montanus (Linnaeus, 1758)",Passeridae,Passer,montanus,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Eophona personata (Temminck & Schlegel, 1848)",Fringillidae,Eophona,personata,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
390,Eastern,Shanghai,Shanghai,Shanghai Century Park,Park,5,31.21777778,121.5436111,16.32916669,1030,145.39,1996,"Emberiza spodocephala (Pallas, 1776)",Emberizidae,Emberiza,spodocephala,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Tachybaptus ruficollis (Pallas, 1764)",Podicipedidae,Tachybaptus,ruficollis,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Mesophoyx intermedia (Wagler, 1829)",Ardeidae,Mesophoyx,intermedia,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Egretta garzetta (Linnaeus, 1766)",Ardeidae,Egretta,garzetta,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Bubulcus ibis (Linnaeus, 1758)",Ardeidae,Bubulcus,ibis,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Ardeola bacchus (Bonaparte, 1855)",Ardeidae,Ardeola,bacchus,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Nycticorax nycticorax (Linnaeus, 1758)",Ardeidae,Nycticorax,nycticorax,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Falco subbuteo (Linnaeus, 1758)",Falconidae,Falco,subbuteo,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Phasianus colchicus (Linnaeus, 1758)",Jacanidae,Phasianus,colchicus,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Gallinula chloropus (Linnaeus, 1758)",Rallidae,Gallinula,chloropus,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Actitis hypoleucos (Linnaeus, 1758)",Scolopacidae,Actitis,hypoleucos,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Streptopelia orientalis (Latham, 1790)",Columbidae,Streptopelia,orientalis,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Stigmatopelia chinensis (Scopoli, 1768)",Columbidae,Stigmatopelia,chinensis,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Alcedo atthis (Linnaeus, 1758)",Alcedinidae,Alcedo,atthis,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Upupa epops (Linnaeus, 1758)",Upupidae,Upupa,epops,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Parus major (Linnaeus, 1758)",Paridae,Parus,major,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Hirundo rustica (Linnaeus, 1758)",Laridae,Hirundo,rustica,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Hirundo daurica (Laxmann, 1769)",Laridae,Hirundo,daurica,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Motacilla alba (Linnaeus, 1758)",Motacillidae,Motacilla,alba,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Anthus hodgsoni (Richmond, 1907)",Motacillidae,Anthus,hodgsoni,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Pycnonotus sinensis (Gmelin, 1789)",Pycnonotidae,Pycnonotus,sinensis,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
